artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin,cluster
Fine Young Cannibals,She Drives Me Crazy,0Zt9fqRK58Y0onY1VwaKp7,0.7959999999999999,0.693,2,-6.02,1,0.0413,0.16399999999999998,1.77e-05,0.0408,0.9540000000000001,108.8,218907,4,0.0,1
Roxette,The Look,0ZfM5XfJTtFPhOxAERRnNY,0.634,0.838,2,-5.3629999999999995,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.01100000000001,237320,4,0.0,1
Alphaville,Big In Japan - Original,6FtR2KdqLe7kKU6a9nG5sH,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,4,0.0,4
Gloria Estefan,Conga,4aMT5LHe8A2uIc11H8Cx2m,0.7909999999999999,0.805,2,-10.202,1,0.0464,0.16,0.0583,0.0563,0.882,122.219,255107,4,0.0,1
George Michael,Careless Whisper,2R7858bg0GHuBBxjTyOL7N,0.583,0.545,2,-11.698,0,0.0351,0.23199999999999998,0.0,0.133,0.8009999999999999,153.249,302600,4,0.0,3
Run–D.M.C.,Walk This Way,4lRdpZYTwaPpuKpquO6bo3,0.767,0.6509999999999999,6,-10.186,0,0.0501,0.008409999999999999,3.86e-05,0.0609,0.946,105.59200000000001,310960,4,0.0,3
Mr. Mister,Broken Wings,78FHUZRbFDCG6VkRAQdFLm,0.28600000000000003,0.5,1,-14.280999999999999,0,0.0357,0.134,4.57e-05,0.10800000000000001,0.44299999999999995,99.162,343933,4,0.0,4
Frankie Goes To Hollywood,"Relax - 7"" Mix",3MIVb9pn5cDSdK7yNDsMU1,0.6829999999999999,0.875,4,-6.916,0,0.0481,0.204,1.9e-06,0.0631,0.674,115.40100000000001,236160,4,0.0,3
INXS,Need You Tonight,1sR4aKaHpLrc9u7g4ii90U,0.795,0.63,10,-7.2170000000000005,0,0.0841,0.0419,0.575,0.0894,0.785,108.70100000000001,181107,4,0.0,5
Pat Benatar,Love Is A Battlefield,0viZ7D81W8pD65TkzaFkXT,0.6829999999999999,0.637,7,-11.905999999999999,1,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027,4,0.0,1
Pet Shop Boys,Always on My Mind,07ABETRdek3ACMpRPvQuaT,0.5329999999999999,0.7829999999999999,7,-10.61,1,0.0366,0.0116,0.0565,0.18600000000000003,0.726,124.874,234907,4,0.0,1
Madness,Our House,0BTsVL5VMdq5zGNRSTHozJ,0.524,0.8029999999999999,0,-5.13,1,0.0432,0.0267,3.58e-06,0.22399999999999998,0.713,121.353,190840,4,0.0,1
John Mellencamp,Jack & Diane,1iMfXYJBGr4iJEByfzCLHl,0.816,0.40700000000000003,9,-8.276,1,0.0421,0.0348,5.49e-06,0.0527,0.5670000000000001,103.962,256093,4,0.0,1
New Order,Blue Monday '88,31MOjWj3CT3dCQsMV2b8Wu,0.6809999999999999,0.893,7,-8.485,1,0.0378,6.47e-05,0.38299999999999995,0.0626,0.951,130.475,244720,4,0.0,1
Roxy Music,More Than This,6N7gPTru90HYLRUIVDQ185,0.653,0.6659999999999999,6,-7.808,1,0.0249,0.0508,0.0466,0.139,0.765,128.505,270652,4,0.0,1
The Buggles,Video Killed The Radio Star,7o7E1nrHWncYY7PY94gCiX,0.68,0.6779999999999999,1,-11.548,1,0.0754,0.10300000000000001,0.00828,0.204,0.251,131.165,252773,4,0.0,1
KC & The Sunshine Band,Please Don't Go,2xnsekcenMGafQ2hjEaIeg,0.445,0.75,6,-7.159,1,0.035,0.00805,0.0,0.0358,0.466,95.95700000000001,230440,4,0.0,1
Queen,Crazy Little Thing Called Love - Remastered 2011,6xdLJrVj4vIXwhuG8TMopk,0.599,0.7609999999999999,0,-6.8870000000000005,1,0.0421,0.713,4.74e-06,0.349,0.7120000000000001,77.015,163373,4,0.0,1
Split Enz,I Got You,4qKRweFOnheNzqC0EcZjbN,0.63,0.722,2,-5.546,1,0.0375,0.0177,0.000541,0.0594,0.591,125.67200000000001,209867,4,0.0,1
Rocky Burnette,Tired of Toein' the Line,5Huuwj6mEuAtyrH5bg6mqM,0.647,0.6940000000000001,7,-7.365,1,0.0284,0.0364,0.0,0.0776,0.6940000000000001,121.975,193560,4,0.0,1
The Vapors,Turning Japanese,30cHDhxUqgnHq78hv5UjMx,0.503,0.8029999999999999,0,-9.701,1,0.0485,0.01,0.0648,0.292,0.941,179.007,225187,4,0.0,2
Lipps Inc.,Funkytown,37zyFIvFsUtfmlKkm39zHi,0.9209999999999999,0.647,0,-6.843,1,0.0501,0.0027199999999999998,0.209,0.10099999999999999,0.247,122.135,236506,4,0.0,1
Dschinghis Khan,Moskau,0cwEvwz7syhgHKXX1z4puc,0.6759999999999999,0.7240000000000001,5,-5.941,0,0.039,0.0681,9.290000000000001e-05,0.139,0.6759999999999999,132.056,221373,4,0.0,3
Diana Ross,Upside Down,57Y3UccJEJqT8w8RWkUAz0,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,4,0.0,3
Leo Sayer,More Than I Can Say - 2010 Remastered Version,2nUQQaR2Knpnrrob8rbajf,0.6990000000000001,0.711,10,-6.257999999999999,1,0.0225,0.155,1.58e-05,0.223,0.6459999999999999,96.41799999999999,221960,4,0.0,1
Barbra Streisand,Woman In Love,2m5xo4HEFHgOQpqqrxCS5u,0.484,0.469,3,-7.35,0,0.0257,0.489,9.58e-05,0.29100000000000004,0.307,169.678,231227,4,0.0,4
Joe Dolce,Shaddap You Face,7fgS7jlaRkpbUVYCe2Mt7i,0.762,0.705,4,-5.082,1,0.099,0.441,0.0,0.11800000000000001,0.772,119.439,193160,4,0.0,1
John Lennon,(Just Like) Starting Over - Remastered 2010,5y0YreEOnQiKFAnCrcFIXz,0.701,0.79,9,-6.16,1,0.0725,0.301,6.0599999999999996e-05,0.179,0.42100000000000004,99.104,236547,4,0.0,1
Slim Dusty,Duncan - 1998 Remaster,2EnHSj3GZ0pr7S3fka1zcf,0.746,0.747,0,-8.361,0,0.0315,0.299,0.00784,0.22699999999999998,0.95,92.521,155080,4,0.0,3
The Swingers,Counting The Beat,6uA1FgFbQkI6L6BvOOmx3x,0.41700000000000004,0.705,9,-7.6610000000000005,1,0.0656,0.21100000000000002,0.0296,0.423,0.922,193.668,183680,4,0.0,2
Sheena Easton,Morning Train (Nine to Five) - Edit,73qX5R9jKTI1kv9nns1wyq,0.8,0.526,5,-9.611,0,0.0546,0.655,1.63e-06,0.0844,0.845,121.91799999999999,197547,4,0.0,3
Roxy Music,Jealous Guy,5vrKEX1dsW34A2gQW80WBn,0.499,0.561,4,-9.818999999999999,0,0.026000000000000002,0.0325,0.000233,0.306,0.478,77.699,293467,4,0.0,3
Shakin' Stevens,This Ole House,6A7Y3xy2JbIsdW5rM4Yn8M,0.502,0.965,10,-2.946,1,0.11199999999999999,0.053,0.0,0.34,0.9620000000000001,192.81099999999998,185867,4,0.0,2
Kim Carnes,Bette Davis Eyes,0odIT9B9BvOCnXfS0e4lB5,0.675,0.649,5,-10.270999999999999,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,228000,4,0.0,1
Stars On 45,Stars On 45 Medley,0XnU9iGYwmiWhwbZ2BjzsN,0.7659999999999999,0.546,7,-13.780999999999999,1,0.0498,0.263,5.12e-06,0.331,0.9670000000000001,122.772,291707,4,0.0,1
Shakin' Stevens,You Drive Me Crazy - (Single Version) [Remastered],24e9ehPkZ6FtkMOdgxSGPQ,0.754,0.927,5,-2.62,1,0.0313,0.16699999999999998,2.36e-06,0.28300000000000003,0.9740000000000001,119.49,172667,4,0.0,1
Lionel Richie,Endless Love,4GBPZmnLHEMdthyo2RDolF,0.439,0.33799999999999997,10,-10.107999999999999,1,0.0252,0.484,0.00042,0.188,0.21600000000000003,93.573,265613,4,0.0,4
The Rolling Stones,Start Me Up - Remastered,5mbgxhDuXvRvLZF7fHKZWV,0.6459999999999999,0.8590000000000001,5,-7.138,1,0.0315,0.00645,0.142,0.0641,0.972,122.42200000000001,213427,4,0.0,1
Olivia Newton-John,Physical,3imnzhFxhvrlLtvQP2um4B,0.8420000000000001,0.823,4,-6.255,0,0.0417,0.083,1.05e-05,0.12,0.861,124.287,221933,4,0.0,3
Lindsey Buckingham,Trouble,2fr5JxDmugRhmfgsGFLJar,0.509,0.26899999999999996,1,-14.339,1,0.0274,0.562,0.00021,0.743,0.11599999999999999,108.141,257480,4,0.0,4
The J. Geils Band,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0,-12.244000000000002,1,0.0396,0.249,0.0,0.40299999999999997,0.888,114.37,216533,4,0.0,1
Moving Pictures,What About Me?,2fawfJtQdxcyJItlg2a4Ht,0.631,0.392,7,-10.229,1,0.028999999999999998,0.631,0.0,0.145,0.191,126.53399999999999,216689,4,0.0,4
Joan Jett & The Blackhearts,I Love Rock n' Roll,5qtLQt2iDjZyDpvpuSqeYi,0.542,0.735,4,-5.019,1,0.0481,0.322,0.0,0.701,0.907,94.589,175733,4,0.0,0
Toni Basil,Mickey,4SFuu7TOtRzccYotaYdUeV,0.684,0.8,4,-10.464,1,0.0449,0.262,3.5000000000000004e-06,0.0624,0.968,148.205,254667,4,0.0,1
Charlene,I've Never Been To Me,6zzkMGtZhYXxhUO8fGuAoo,0.439,0.368,10,-10.664000000000001,1,0.0416,0.909,6.43e-06,0.0962,0.40700000000000003,122.48100000000001,231640,4,0.0,4
A Flock Of Seagulls,I Ran (So Far Away),173PnvZh4grHTf31DPXDbJ,0.514,0.639,2,-12.347999999999999,1,0.0358,0.000364,0.895,0.136,0.6609999999999999,145.499,219933,4,0.0,5
Ray Parker Jr.,The Other Woman,7ubq5fqmcPhfg1Q8s3HbbA,0.909,0.544,9,-11.692,1,0.0529,0.139,0.00614,0.457,0.9620000000000001,125.91799999999999,247960,4,0.0,1
Survivor,Eye of the Tiger,28P5HAF0Kll9Xd9dX4qw7A,0.815,0.43799999999999994,0,-14.522,0,0.0346,0.21600000000000003,0.000466,0.0787,0.552,108.965,243773,4,0.0,4
Musical Youth,Pass The Dutchie,43L7sXzJLKnto5PpKLf28r,0.799,0.409,7,-14.37,1,0.10099999999999999,0.442,0.0,0.28600000000000003,0.966,149.745,205427,4,0.0,4
Culture Club,Do You Really Want To Hurt Me,1I6q6nwNjNgik1Qe8Oi0Y7,0.7440000000000001,0.376,4,-14.995999999999999,0,0.0366,0.0815,0.0,0.10800000000000001,0.42,100.78,262173,4,0.0,4
Laura Branigan,Gloria,15ob9SMGLWrexuPuyuMjKl,0.775,0.866,9,-3.5980000000000003,1,0.0295,0.135,0.0376,0.152,0.875,131.338,295067,4,0.0,1
Joe Cocker,Up Where We Belong,08H4hfCZOCw7UbsAGch8TV,0.6459999999999999,0.273,2,-13.707,1,0.0346,0.47600000000000003,2.32e-06,0.0921,0.27699999999999997,139.349,232160,4,0.0,4
Redgum,I Was Only 19 (A Walk in the Light Green),4tfUdNH8JBzWRmB2vMSfFg,0.652,0.545,9,-9.86,1,0.0474,0.142,0.0,0.0806,0.368,88.03200000000001,259507,4,0.0,1
Bonnie Tyler,Total Eclipse of the Heart,5p34sF7EskpzTuW3RGy9fs,0.428,0.644,8,-7.582000000000001,1,0.0628,0.205,0.0,0.11900000000000001,0.113,129.43200000000002,270547,4,0.0,2
Irene Cara,Flashdance...What a Feeling - Radio Edit,3cbV252akVZInSvJk7jAYX,0.5720000000000001,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.39899999999999997,122.491,237053,4,0.0,3
Australian Crawl,Reckless (Don't Be So...) - Remastered,6sIXG1mxHIAAk3mW5meJZG,0.6990000000000001,0.37,2,-9.182,1,0.0369,0.195,3.27e-05,0.0591,0.222,60.196999999999996,321338,4,0.0,4
Kenny Rogers,Islands In The Stream,2xSJiMxoZ9eiqsWhfrdYjs,0.594,0.455,8,-11.585,1,0.0315,0.44299999999999995,0.0,0.0631,0.8290000000000001,204.00099999999998,250067,4,0.0,4
INXS,Original Sin,1jM23jASF0JrhgqYhqCZfl,0.685,0.633,9,-7.2589999999999995,1,0.0377,0.0136,0.000106,0.0935,0.731,131.39700000000002,317240,4,0.0,1
Lionel Richie,Hello,6HMvJcdw6qLsyV1b5x29sa,0.424,0.222,9,-15.052999999999999,0,0.0391,0.6459999999999999,0.0,0.14800000000000002,0.0606,61.648,246933,4,0.0,4
Wham!,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0,-11.892999999999999,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4,0.0,1
Prince,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,0.7290000000000001,0.9890000000000001,9,-4.613,0,0.049,0.0102,4.45e-05,0.44299999999999995,0.84,126.47,352906,4,0.0,3
Tina Turner,What's Love Got to Do with It,4kOfxxnW1ukZdsNbCKY9br,0.851,0.406,1,-11.630999999999998,1,0.0661,0.21899999999999997,6.41e-06,0.0853,0.792,97.84,226880,4,0.0,1
Stevie Wonder,I Just Called To Say I Love You - Single Version,0HLQBvIEEdJhdl8jd2Pt1E,0.742,0.542,1,-9.147,1,0.0235,0.24100000000000002,4.1e-06,0.0836,0.644,113.552,261773,4,0.0,1
Madonna,Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,0.7709999999999999,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.74700000000001,218627,4,0.0,3
Foreigner,I Want to Know What Love Is - 2008 Remaster,5DeXQ3qADuDmqsosnZAK3o,0.48,0.529,6,-7.825,1,0.0275,0.17,4.27e-06,0.257,0.469,81.527,295480,4,0.0,1
Murray Head,One Night In Bangkok - From “Chess” / Remastered 2016,1xgqGXZW1udHCjuwjeRDVO,0.9540000000000001,0.451,2,-9.124,0,0.10800000000000001,0.193,0.00295,0.0637,0.8390000000000001,108.84200000000001,193440,4,0.0,3
Jim Diamond,I Should Have Known Better,1A6X8840ZrptR1oJu8skSW,0.405,0.439,5,-8.85,1,0.0287,0.214,0.000388,0.155,0.191,157.171,244507,4,0.0,2
Eurythmics,Would I Lie to You?,2nEn3RIayMeGLmn89BQPps,0.616,0.855,2,-10.352,1,0.0319,0.149,0.000165,0.45,0.86,132.07299999999998,265200,4,0.0,1
Madonna,Into the Groove,2m0M7YqCy4lXfedh18qd8N,0.7290000000000001,0.856,10,-4.164,0,0.035,0.0658,0.008320000000000001,0.0691,0.804,116.46700000000001,285093,4,0.0,3
Madonna,Crazy for You,6B4oVElDIKRNcNUary0WG7,0.662,0.7190000000000001,9,-6.606,1,0.0298,0.107,0.0,0.102,0.511,95.001,224320,4,0.0,1
Tina Turner,We Don't Need Another Hero (Thunderdome),1qyJ6XpMHdsJD8pkiA7Qww,0.69,0.674,8,-5.8660000000000005,0,0.0471,0.201,0.0061200000000000004,0.114,0.713,98.851,255187,4,0.0,3
Models,Out Of Mind Out Of Sight,75JSsGwnP8J6psTsJIr9Vt,0.628,0.7709999999999999,6,-13.637,0,0.0536,0.0117,0.000986,0.203,0.7929999999999999,122.09100000000001,217467,4,0.0,3
David Bowie,Dancing in the Street - 2002 Remaster,6FnuMo55jNECTDdS1nD5H0,0.6,0.816,4,-13.64,1,0.0431,0.11699999999999999,0.0,0.126,0.7440000000000001,130.99,204787,4,0.0,1
UB40,I Got You Babe,07itbZUgkAmBi4CEH5NniJ,0.7559999999999999,0.61,5,-13.002,1,0.0709,0.0806,7.890000000000001e-05,0.114,0.863,173.81799999999998,189093,4,0.0,1
Jennifer Rush,The Power of Love,18DfMhEx4ddoreHrvZDF6Q,0.521,0.654,8,-6.992999999999999,1,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,268200,4,0.0,2
Midnight Oil,Pictures - Remastered,7pFtxGp8KMsW8NO2bNtVpT,0.33299999999999996,0.945,6,-2.219,0,0.083,0.00122,0.0,0.313,0.631,152.89,193013,4,0.0,2
Midnight Oil,Blossom and Blood - Remastered,14MWE1PExE8u7QEhbUI9is,0.345,0.841,2,-4.562,1,0.0394,0.00266,3.47e-06,0.23199999999999998,0.384,97.052,267493,4,0.0,2
Midnight Oil,Hercules - Remastered,6CALVb0iSu5qSTF5o8oAUH,0.444,0.8440000000000001,9,-3.62,1,0.0528,0.00149,1.64e-05,0.087,0.414,155.517,269627,4,0.0,2
Midnight Oil,Progress - Remastered,6wT5XrjRNt856bp5WvWZXQ,0.601,0.93,4,-4.333,0,0.0417,0.00186,5.539999999999999e-05,0.375,0.853,132.187,234853,4,0.0,3
Starship,We Built This City,1DWmir4zA2RO1HkAeD2vrD,0.649,0.82,5,-8.841000000000001,1,0.0353,0.0471,0.0,0.0816,0.7020000000000001,144.226,294933,4,0.0,1
Feargal Sharkey,A Good Heart,4umQbcdBF3YVsNBvvnFLiX,0.653,0.884,10,-10.224,1,0.0444,0.41700000000000004,0.0,0.318,0.762,104.647,281800,4,0.0,1
Dionne Warwick,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1cOj24fUMnBSXhtp7waHVW,0.6729999999999999,0.28600000000000003,8,-14.642999999999999,1,0.0313,0.294,0.0,0.086,0.19899999999999998,120.117,256467,4,0.0,4
Billy Ocean,"When the Going Gets Tough, The Tough Get Going",7uEhDh2dp3ka84LHWR15H4,0.753,0.83,4,-4.447,1,0.0485,0.408,0.0,0.24100000000000002,0.9259999999999999,122.03200000000001,248147,4,0.0,1
Diana Ross,Chain Reaction,2S9lDlH0ZLVwpJiRQUdLJE,0.794,0.55,11,-12.988,1,0.0367,0.155,0.000271,0.113,0.7440000000000001,127.736,230533,4,0.0,1
Cliff Richard & The Drifters,Living Doll - 1996 Remaster,1Mxt1Z09YpIhmJTTYiTMV7,0.758,0.465,9,-7.77,1,0.039,0.524,0.0,0.0934,0.764,127.221,158040,4,0.0,1
Samantha Fox,Touch Me (I Want Your Body),13s6dCsNpSZflwVu2uzzPi,0.664,0.679,9,-9.08,0,0.0298,0.154,0.000307,0.0694,0.722,104.851,222029,4,0.0,3
Whitney Houston,Greatest Love of All,6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.11699999999999999,0.248,131.24200000000002,291400,4,0.0,4
Madonna,Papa Don't Preach,0Oa9Qtd0FuhcmLi3sWTF9F,0.7959999999999999,0.9079999999999999,5,-3.523,0,0.0326,0.5529999999999999,0.0,0.04,0.9620000000000001,121.976,269573,4,0.0,3
The Bangles,Walk Like an Egyptian,5ZEKq8JRtVVXZXEZ9eI9Wf,0.7170000000000001,0.84,11,-12.780999999999999,1,0.10400000000000001,0.00785,5.94e-06,0.29600000000000004,0.7879999999999999,103.04299999999999,204933,4,0.0,1
Kim Wilde,You Keep Me Hanging On,5EGLIjC0H4iy9emRN4M9W6,0.6940000000000001,0.87,7,-5.9110000000000005,0,0.0361,0.139,8.87e-05,0.153,0.598,121.84,255373,4,0.0,3
Boris Gardiner,I Wanna Wake Up With You,0RotDaauNOeGNI4TntQJci,0.61,0.688,1,-9.083,0,0.0642,0.585,7.56e-06,0.449,0.605,168.34400000000002,221120,4,0.0,0
George Michael,I Knew You Were Waiting (For Me),0f6pHbsLzpWxl5CfhOUjBA,0.71,0.639,4,-12.839,1,0.045,0.23,0.0,0.172,0.733,107.947,241000,4,0.0,1
Paul Lekakis,"Boom, Boom (Let’s Go Back To My Room) (Re-Recorded / Remastered)",0wX48V9PoM99s01DE9DcHY,0.773,0.9590000000000001,11,-4.645,0,0.0329,0.16,8.32e-05,0.0737,0.9790000000000001,130.014,281420,4,0.0,3
Dave Dobbyn,Slice Of Heaven,0Jyyg1oqJb0J0ta8n9Woa2,0.828,0.701,7,-6.898,1,0.0421,0.22399999999999998,0.0,0.34600000000000003,0.97,122.117,276053,3,0.0,1
The Party Boys,He's Gonna Step on You Again,5ByLgz3RnV0hyVkrsfXqDG,0.7190000000000001,0.9059999999999999,2,-9.745,1,0.0369,0.00744,2.01e-05,0.354,0.642,107.554,249400,4,0.0,1
Kylie Minogue,The Loco-Motion,1L1MWnX8hpdkHWCR4wFk7G,0.762,0.823,3,-11.270999999999999,1,0.035,0.428,0.17300000000000001,0.0243,0.8,128.997,194133,4,0.0,1
ICEHOUSE,Electric Blue,6SjSdJarNrFyHwiodGZR6E,0.695,0.907,10,-4.694,1,0.0367,0.0657,2.13e-06,0.0894,0.578,109.691,264160,4,0.0,1
Jimmy Barnes,Too Much Ain't Enough Love,4TwsoHHKyYTO6hkQG1d8yz,0.616,0.843,0,-5.597,0,0.0413,0.316,0.000129,0.48,0.62,101.64200000000001,223333,4,0.0,0
George Harrison,Got My Mind Set On You - Remastered 2004,3OeUlriM0EZHdWleJtjoVr,0.767,0.8540000000000001,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.20600000000002,234653,4,0.0,0
Kylie Minogue,I Should Be so Lucky,28PaUaK6GLb0AcnOBdfyTs,0.745,0.9179999999999999,7,-10.263,1,0.0296,0.0626,0.42,0.35600000000000004,0.875,116.081,204893,4,0.0,1
Cheap Trick,The Flame,7KM52fyhuSxeIN1y2Sn6QL,0.632,0.67,4,-8.877,1,0.027000000000000003,0.5479999999999999,2.38e-06,0.0521,0.342,97.098,338560,4,0.0,4
Louis Armstrong,What A Wonderful World,6Z5XZ8fjmWGbkdahOgreVe,0.273,0.373,5,-9.988999999999999,1,0.0341,0.848,0.000241,0.188,0.147,77.59100000000001,137467,4,0.0,4
John Farnham,Age of Reason,6FwKt0rOFv1s5MCDflRcU0,0.643,0.821,11,-9.014,0,0.0357,0.0268,0.0007160000000000001,0.248,0.8,119.976,306227,4,0.0,3
Fairground Attraction,Perfect,4AFBHrMN93QKtyQP5Pmz1t,0.5710000000000001,0.43200000000000005,9,-4.704,0,0.0405,0.222,0.0,0.131,0.598,138.768,214200,4,0.0,3
Robert Palmer,Simply Irresistible,4WHPdjmqPvlAVqZZhq5RAt,0.693,0.935,9,-8.295,1,0.0418,0.146,2.11e-06,0.042,0.68,142.839,255187,4,0.0,1
U2,Desire,5OHNmFCzM6S52aIlkhg6JP,0.49,0.8270000000000001,8,-9.481,1,0.0482,0.000212,0.00406,0.11199999999999999,0.626,108.57700000000001,179360,4,0.0,1
Phil Collins,A Groovy Kind of Love - 2016 Remaster,3BSi5qoJGLab7rn7zfmTPA,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.11599999999999999,0.19,144.131,210347,4,0.0,4
Bobby McFerrin,Don't Worry Be Happy,5YbgcwHjQhdT1BYQ4rxWlD,0.6809999999999999,0.163,11,-22.596999999999998,1,0.165,0.8809999999999999,7.62e-05,0.0688,0.7709999999999999,69.283,292400,4,0.0,4
Womack & Womack,Teardrops,3OKsqysdjGMJgS4HQqFcZZ,0.8759999999999999,0.826,11,-5.475,1,0.0691,0.10800000000000001,0.0018,0.0952,0.755,133.591,300173,4,0.0,1
Ian Moss,Tucker's Daughter,2zaUUlQqyUUP0fehfvLuHz,0.639,0.861,10,-11.31,0,0.0435,0.221,0.0,0.0525,0.8240000000000001,133.268,274867,4,0.0,3
Madonna,Like a Prayer,1z3ugFmUKoCzGsI6jdY4Ci,0.624,0.8420000000000001,5,-5.285,1,0.0376,0.264,2.11e-05,0.18100000000000002,0.257,111.037,342680,4,0.0,1
Mike & The Mechanics,The Living Years - 2014 Remastered,32SKjVoVKJOyieTdojEBBX,0.505,0.55,8,-6.876,1,0.0307,0.659,0.0,0.102,0.275,97.819,322507,4,0.0,4
Julian Lennon,Now You're in Heaven,6Tn25ITC5xlqwFv4EoZViN,0.621,0.9420000000000001,2,-4.893,1,0.0314,0.165,0.000134,0.0342,0.831,128.299,220160,4,0.0,1
Bette Midler,Wind Beneath My Wings,4ErUhFToT1yX52MeHqH8OY,0.51,0.45799999999999996,10,-7.566,1,0.0289,0.551,0.0,0.0853,0.177,123.694,293853,4,0.0,4
Simply Red,If You Don't Know Me by Now - 2008 Remaster,7DFawVSjI88xR9mjnWwURg,0.638,0.35200000000000004,10,-9.266,1,0.0268,0.49200000000000005,0.0,0.105,0.204,94.17299999999999,204000,3,0.0,4
Richard Marx,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.10099999999999999,0.126,177.679,264333,4,0.0,4
Jive Bunny and the Mastermixers,Swing The Mood,3Aimpqxpvmz7jhJlNnEd5c,0.865,0.512,8,-13.376,1,0.0521,0.049,0.0173,0.201,0.879,92.512,259573,4,0.0,1
Cher,If I Could Turn Back Time,0A8HK5hV5SgywiKKrBPKDU,0.6629999999999999,0.569,11,-10.297,1,0.0274,0.131,0.0,0.125,0.425,108.26899999999999,239827,4,0.0,1
Sarah McLachlan,Adia,0rl84FuazRHYmK72krdmA1,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,244667,4,0.0,4
Sheryl Crow,All I Wanna Do,3ZpQiJ78LKINrW9SQTgbXd,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.9309999999999999,120.09100000000001,272107,4,0.0,1
Smash Mouth,All Star,22c2pt75xtnDddA5Zlm0yy,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.01799999999999,200560,4,0.0,1
Mariah Carey,Always Be My Baby,1pMjdk4KxtiCcbRutDYtwv,0.643,0.563,4,-7.1339999999999995,1,0.0357,0.53,0.0,0.149,0.49200000000000005,78.95,258253,4,0.0,1
Jimmy Ray,Are You Jimmy Ray?,6VWFrHAnLDyNUEJbJvpkZA,0.75,0.914,10,-5.707000000000001,0,0.0704,0.13,2.33e-05,0.392,0.6729999999999999,99.083,201200,4,0.0,3
A Tribe Called Quest,Award Tour,5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,7,-9.414,1,0.254,0.0030800000000000003,8.38e-06,0.17300000000000001,0.555,97.338,226440,4,0.0,6
Sir Mix-A-Lot,Baby Got Back,4vvOv6MDFFPpEb1gwwb2ZD,0.937,0.654,8,-11.187000000000001,1,0.322,0.00533,1.26e-06,0.0542,0.607,128.46200000000002,262827,4,0.0,6
Britney Spears,...Baby One More Time,7EFVJfuaqhIIvzNHZpEpth,0.757,0.725,0,-4.86,0,0.0315,0.185,5.56e-05,0.568,0.883,92.96,211160,4,0.0,0
Aaliyah,Back & Forth,45wneA2j0Z0WMnYNDO6Ad0,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.93799999999999,231093,4,0.0,1
Green Day,Basket Case,6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.7809999999999999,85.064,181533,4,0.0,1
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",215CQxt51QFSSjh56Q9cOH,0.621,0.539,1,-6.672999999999999,1,0.0306,0.28800000000000003,0.0,0.106,0.17300000000000001,119.925,275240,4,0.0,1
Destiny's Child,"Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0,0.845,0.5760000000000001,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4,0.0,3
Michael Jackson,Black or White - Single Version,2Cy7QY8HPLk925AyNAt6OG,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.08900000000000001,0.96,114.87899999999999,202853,4,0.0,1
Weezer,Buddy Holly,7GptbanebPZYkLPvjNfd6m,0.535,0.9309999999999999,8,-4.012,1,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958,159587,4,0.0,1
Sarah McLachlan,Building a Mystery,3ozomn4PrGEKEuusxX2HpC,0.505,0.518,2,-8.601,1,0.023,0.40299999999999997,0.0,0.129,0.47200000000000003,81.01899999999999,247307,4,0.0,4
